Name_LowerRank,GamesPlayed_LowerRank,ConfRecord_LowerRank,TotalRecord_LowerRank,OffEff_LowerRank,DefEff_LowerRank,Turnovers_LowerRank,ForcedTurnovers_LowerRank,2PFGOff_LowerRank,2PFGDef_LowerRank,3PFGOff_LowerRank,3PFGDef_LowerRank,FTOff_LowerRank,FTDef_LowerRank,Rank_LowerRank,Name_HigherRank,GamesPlayed_HigherRank,ConfRecord_HigherRank,TotalRecord_HigherRank,OffEff_HigherRank,DefEff_HigherRank,Turnovers_HigherRank,ForcedTurnovers_HigherRank,2PFGOff_HigherRank,2PFGDef_HigherRank,3PFGOff_HigherRank,3PFGDef_HigherRank,FTOff_HigherRank,FTDef_HigherRank,Rank_HigherRank,Results_HigherRank,Differntial,Score,PlusMinus_HigherRank
TCU,31,7_11,16_16,105.1,96.7,21.5,21.0,46.6,47.6,35.4,35.1,27.1,30.8,87,Kansas,30,17_1,28_3,116.1,87.7,18.7,18.6,54.9,42.4,34.1,30.5,35.8,23.2,1,W,14, 60_46 ,7
West Virginia,31,9_9,21_10,107.4,88.6,20.7,22.4,48.0,45.4,28.6,28.8,40.5,37.1,16,Kansas,30,17_1,28_3,116.1,87.7,18.7,18.6,54.9,42.4,34.1,30.5,35.8,23.2,1,W,9, 58_49 ,-2.3
Oklahoma,31,9_9,19_12,108.2,93.4,16.0,16.7,48.6,44.2,31.8,33.6,31.3,19.7,37,Kansas,30,17_1,28_3,116.1,87.7,18.7,18.6,54.9,42.4,34.1,30.5,35.8,23.2,1,W,17, 87_70 ,7.9
Iowa St.,32,5_13,12_20,109.3,100.8,18.7,20.6,51.3,50.5,31.6,35.9,28.5,28.0,90,Kansas,30,17_1,28_3,116.1,87.7,18.7,18.6,54.9,42.4,34.1,30.5,35.8,23.2,1,W,20, 91_71 ,6.9
Baylor,30,15_3,26_4,114.5,88.4,17.8,22.7,47.5,44.4,35.1,31.1,30.8,30.8,2,Kansas,30,17_1,28_3,116.1,87.7,18.7,18.6,54.9,42.4,34.1,30.5,35.8,23.2,1,W,3, 64_61 ,5
Oklahoma St.,32,7_11,18_14,107.2,94.7,19.4,20.6,48.0,48.3,31.5,29.9,35.2,33.1,53,Kansas,30,17_1,28_3,116.1,87.7,18.7,18.6,54.9,42.4,34.1,30.5,35.8,23.2,1,W,25, 83_58 ,8.8
Kansas St.,32,3_15,11_21,102.3,94.7,21.3,24.3,47.9,49.6,31.3,33.0,34.7,38.8,92,Kansas,30,17_1,28_3,116.1,87.7,18.7,18.6,54.9,42.4,34.1,30.5,35.8,23.2,1,W,4, 62_58 ,2.2
TCU,31,7_11,16_16,105.1,96.7,21.5,21.0,46.6,47.6,35.4,35.1,27.1,30.8,87,Kansas,30,17_1,28_3,116.1,87.7,18.7,18.6,54.9,42.4,34.1,30.5,35.8,23.2,1,W,9, 75_66 ,3.2
Texas Tech,31,9_9,18_13,109.9,91.7,19.7,23.1,50.9,46.2,35.6,31.0,34.5,35.4,22,Kansas,30,17_1,28_3,116.1,87.7,18.7,18.6,54.9,42.4,34.1,30.5,35.8,23.2,1,W,4, 66_62 ,2.5
Central Arkansas,30,9_11,10_21,97.4,107.3,23.0,17.8,49.8,49.9,31.2,37.8,39.9,34.8,285,Baylor,30,15_3,26_4,114.5,88.4,17.8,22.7,47.5,44.4,35.1,31.1,30.8,30.8,2,W,44, 105_61 ,19.4
Washington,32,5_13,15_17,105.5,93.3,21.3,19.3,51.4,42.4,32.5,31.2,37.9,31.4,54,Baylor,30,15_3,26_4,114.5,88.4,17.8,22.7,47.5,44.4,35.1,31.1,30.8,30.8,2,L,-3, 67_64 ,6.1
Texas St.,30,13_7,21_11,106.7,97.3,16.6,21.2,49.4,46.2,31.8,32.1,35.2,39.0,81,Baylor,30,15_3,26_4,114.5,88.4,17.8,22.7,47.5,44.4,35.1,31.1,30.8,30.8,2,W,9, 72_63 ,7.3
Ohio,30,8_10,17_15,103.5,101.6,18.7,18.1,51.3,48.5,34.2,33.3,29.6,32.8,149,Baylor,30,15_3,26_4,114.5,88.4,17.8,22.7,47.5,44.4,35.1,31.1,30.8,30.8,2,W,23, 76_53 ,7.4
Coastal Carolina,31,8_12,16_17,104.3,106.5,21.9,18.4,50.4,49.7,33.1,33.6,34.7,45.8,195,Baylor,30,15_3,26_4,114.5,88.4,17.8,22.7,47.5,44.4,35.1,31.1,30.8,30.8,2,W,12, 77_65 ,0.9
Villanova,31,13_5,24_7,114.0,93.7,16.0,16.9,51.5,47.9,35.9,32.5,26.9,23.6,11,Baylor,30,15_3,26_4,114.5,88.4,17.8,22.7,47.5,44.4,35.1,31.1,30.8,30.8,2,W,9, 87_78 ,0.9
Maryland Eastern Shore,31,4_12,5_27,82.1,108.0,21.1,20.4,42.5,51.3,25.0,33.7,25.7,36.6,350,Baylor,30,15_3,26_4,114.5,88.4,17.8,22.7,47.5,44.4,35.1,31.1,30.8,30.8,2,W,32, 78_46 ,16.8
Arizona,32,10_8,21_11,110.9,91.2,16.7,20.6,49.6,44.4,35.2,31.2,36.7,35.2,12,Baylor,30,15_3,26_4,114.5,88.4,17.8,22.7,47.5,44.4,35.1,31.1,30.8,30.8,2,W,5, 63_58 ,7.9
Butler,31,10_8,22_9,112.7,94.6,17.3,17.9,52.9,43.5,34.1,33.0,29.4,30.9,24,Baylor,30,15_3,26_4,114.5,88.4,17.8,22.7,47.5,44.4,35.1,31.1,30.8,30.8,2,W,1, 53_52 ,7.8
Tennessee Martin,27,5_13,9_20,104.5,122.6,18.5,16.9,51.4,58.1,33.3,39.2,32.5,28.2,335,Baylor,30,15_3,26_4,114.5,88.4,17.8,22.7,47.5,44.4,35.1,31.1,30.8,30.8,2,W,28, 91_63 ,8.7
Jackson St.,30,11_7,14_17,93.3,100.7,18.2,22.8,47.6,47.7,26.3,33.8,35.6,43.6,259,Baylor,30,15_3,26_4,114.5,88.4,17.8,22.7,47.5,44.4,35.1,31.1,30.8,30.8,2,W,26, 83_57 ,15.2
Texas,31,9_9,19_12,103.3,92.7,20.5,20.8,49.7,46.3,33.5,32.2,22.0,35.3,68,Baylor,30,15_3,26_4,114.5,88.4,17.8,22.7,47.5,44.4,35.1,31.1,30.8,30.8,2,W,15, 59_44 ,7.6
Texas Tech,31,9_9,18_13,109.9,91.7,19.7,23.1,50.9,46.2,35.6,31.0,34.5,35.4,22,Baylor,30,15_3,26_4,114.5,88.4,17.8,22.7,47.5,44.4,35.1,31.1,30.8,30.8,2,W,5, 57_52 ,3.5
Iowa St.,32,5_13,12_20,109.3,100.8,18.7,20.6,51.3,50.5,31.6,35.9,28.5,28.0,90,Baylor,30,15_3,26_4,114.5,88.4,17.8,22.7,47.5,44.4,35.1,31.1,30.8,30.8,2,W,13, 68_55 ,7.9
Oklahoma St.,32,7_11,18_14,107.2,94.7,19.4,20.6,48.0,48.3,31.5,29.9,35.2,33.1,53,Baylor,30,15_3,26_4,114.5,88.4,17.8,22.7,47.5,44.4,35.1,31.1,30.8,30.8,2,W,7, 75_68 ,-4.3
Oklahoma,31,9_9,19_12,108.2,93.4,16.0,16.7,48.6,44.2,31.8,33.6,31.3,19.7,37,Baylor,30,15_3,26_4,114.5,88.4,17.8,22.7,47.5,44.4,35.1,31.1,30.8,30.8,2,W,4, 61_57 ,5.5
Florida,31,11_7,19_12,112.6,95.9,17.8,19.2,52.2,47.4,34.7,32.6,34.0,33.7,32,Baylor,30,15_3,26_4,114.5,88.4,17.8,22.7,47.5,44.4,35.1,31.1,30.8,30.8,2,W,11, 72_61 ,6.4
Iowa St.,32,5_13,12_20,109.3,100.8,18.7,20.6,51.3,50.5,31.6,35.9,28.5,28.0,90,Baylor,30,15_3,26_4,114.5,88.4,17.8,22.7,47.5,44.4,35.1,31.1,30.8,30.8,2,W,14, 67_53 ,6.2
TCU,31,7_11,16_16,105.1,96.7,21.5,21.0,46.6,47.6,35.4,35.1,27.1,30.8,87,Baylor,30,15_3,26_4,114.5,88.4,17.8,22.7,47.5,44.4,35.1,31.1,30.8,30.8,2,W,16, 68_52 ,7.9
Kansas St.,32,3_15,11_21,102.3,94.7,21.3,24.3,47.9,49.6,31.3,33.0,34.7,38.8,92,Baylor,30,15_3,26_4,114.5,88.4,17.8,22.7,47.5,44.4,35.1,31.1,30.8,30.8,2,W,6, 73_67 ,8.7
Oklahoma St.,32,7_11,18_14,107.2,94.7,19.4,20.6,48.0,48.3,31.5,29.9,35.2,33.1,53,Baylor,30,15_3,26_4,114.5,88.4,17.8,22.7,47.5,44.4,35.1,31.1,30.8,30.8,2,W,8, 78_70 ,5.7
Texas,31,9_9,19_12,103.3,92.7,20.5,20.8,49.7,46.3,33.5,32.2,22.0,35.3,68,Baylor,30,15_3,26_4,114.5,88.4,17.8,22.7,47.5,44.4,35.1,31.1,30.8,30.8,2,W,7, 52_45 ,6.2
West Virginia,31,9_9,21_10,107.4,88.6,20.7,22.4,48.0,45.4,28.6,28.8,40.5,37.1,16,Baylor,30,15_3,26_4,114.5,88.4,17.8,22.7,47.5,44.4,35.1,31.1,30.8,30.8,2,W,11, 70_59 ,13.3
Oklahoma,31,9_9,19_12,108.2,93.4,16.0,16.7,48.6,44.2,31.8,33.6,31.3,19.7,37,Baylor,30,15_3,26_4,114.5,88.4,17.8,22.7,47.5,44.4,35.1,31.1,30.8,30.8,2,W,11, 65_54 ,4.6
Kansas St.,32,3_15,11_21,102.3,94.7,21.3,24.3,47.9,49.6,31.3,33.0,34.7,38.8,92,Baylor,30,15_3,26_4,114.5,88.4,17.8,22.7,47.5,44.4,35.1,31.1,30.8,30.8,2,W,19, 85_66 ,18.2
TCU,31,7_11,16_16,105.1,96.7,21.5,21.0,46.6,47.6,35.4,35.1,27.1,30.8,87,Baylor,30,15_3,26_4,114.5,88.4,17.8,22.7,47.5,44.4,35.1,31.1,30.8,30.8,2,L,-3, 75_72 ,3.0
Texas Tech,31,9_9,18_13,109.9,91.7,19.7,23.1,50.9,46.2,35.6,31.0,34.5,35.4,22,Baylor,30,15_3,26_4,114.5,88.4,17.8,22.7,47.5,44.4,35.1,31.1,30.8,30.8,2,W,3, 71_68 OT,0.1
West Virginia,31,9_9,21_10,107.4,88.6,20.7,22.4,48.0,45.4,28.6,28.8,40.5,37.1,16,Baylor,30,15_3,26_4,114.5,88.4,17.8,22.7,47.5,44.4,35.1,31.1,30.8,30.8,2,L,-12, 76_64 ,-0.5
Alabama St.,32,7_11,8_24,86.1,103.3,22.6,20.4,44.1,52.3,30.3,32.9,35.7,38.3,341,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,W,31, 95_64 ,12.4
Arkansas Pine Bluff,29,3_15,4_26,80.1,104.3,26.2,20.6,44.6,50.2,26.3,31.1,37.4,46.3,349,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,W,50, 110_60 ,18.9
North Dakota,30,7_9,15_18,101.8,108.4,19.0,15.1,51.9,50.9,32.4,37.3,36.7,29.8,241,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,W,31, 97_66 ,16.8
Texas A&M,30,10_8,16_14,101.2,97.4,21.3,22.4,48.0,49.2,29.4,32.7,41.1,26.0,129,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,W,30, 79_49 ,11.1
UT Arlington,30,10_10,14_18,101.4,98.6,16.2,17.5,48.5,48.2,30.4,29.6,29.0,35.8,135,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,W,6, 72_66 ,2.4
Cal St. Bakersfield,28,6_10,12_19,96.3,104.1,20.7,19.4,46.3,47.7,31.4,37.1,30.7,49.1,261,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,W,28, 77_49 ,13.5
Southern Miss,28,5_13,9_22,95.4,102.9,22.1,17.6,49.1,52.3,29.9,33.5,23.5,33.0,257,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,W,25, 94_69 ,13.1
Oregon,31,13_5,24_7,117.5,97.4,17.5,19.8,51.4,46.2,39.6,32.6,28.9,29.5,18,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,W,1, 73_72 OT,4.2
Michigan,31,10_10,19_12,113.0,93.1,15.3,16.1,54.1,46.3,33.9,32.3,26.7,26.4,14,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,L,-18, 82_64 ,-6.9
Texas Southern,31,12_6,16_16,98.4,109.7,21.0,19.6,45.9,49.2,30.5,34.9,41.1,34.3,297,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,W,39, 101_62 ,16.5
Washington,32,5_13,15_17,105.5,93.3,21.3,19.3,51.4,42.4,32.5,31.2,37.9,31.4,54,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,W,7, 83_76 ,4.1
Arizona,32,10_8,21_11,110.9,91.2,16.7,20.6,49.6,44.4,35.2,31.2,36.7,35.2,12,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,W,4, 84_80 ,1.2
North Carolina,33,6_14,14_19,108.2,98.3,18.1,16.0,46.8,48.2,30.4,33.6,33.5,29.2,78,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,W,13, 94_81 ,9.1
Eastern Washington,29,16_4,23_8,104.0,102.1,17.7,18.5,52.2,48.0,34.4,34.3,29.6,33.7,150,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,W,35, 112_77 ,18.9
Detroit,31,6_12,8_23,99.7,111.8,19.1,17.0,44.5,52.2,32.3,36.3,32.1,31.8,304,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,W,21, 93_72 ,16.4
Portland,30,1_15,9_23,94.2,103.6,19.8,18.2,47.0,51.0,34.4,35.0,33.5,31.2,281,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,W,13, 85_72 ,3.2
Pepperdine,32,8_8,16_16,107.7,103.4,17.4,19.0,48.4,50.3,35.1,38.1,33.0,34.7,128,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,W,5, 75_70 ,2.9
San Diego,31,2_14,9_23,93.9,98.8,20.2,17.9,45.9,51.1,30.6,31.9,31.4,31.9,226,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,W,44, 94_50 ,24.7
Loyola Marymount,31,4_12,11_21,101.0,102.4,21.9,18.6,54.4,53.7,29.7,33.1,34.8,38.2,186,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,W,25, 87_62 ,11.1
Santa Clara,31,6_10,19_13,102.8,100.0,18.7,18.9,52.1,47.2,34.9,34.5,35.9,37.8,136,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,W,50, 104_54 ,21.9
BYU,31,13_3,24_8,115.9,96.0,15.5,18.2,54.8,50.8,41.9,30.3,23.4,27.9,17,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,W,23, 92_69 ,7.8
Pacific,31,11_5,23_10,103.5,98.2,18.2,18.1,48.9,46.3,34.1,34.3,34.0,41.6,115,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,W,33, 92_59 ,14.7
Santa Clara,31,6_10,19_13,102.8,100.0,18.7,18.9,52.1,47.2,34.9,34.5,35.9,37.8,136,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,W,15, 87_72 ,6.9
San Francisco,33,9_7,22_12,108.1,97.0,17.3,18.5,52.2,47.7,33.5,37.6,29.4,31.9,66,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,W,4, 83_79 ,-3.8
Loyola Marymount,31,4_12,11_21,101.0,102.4,21.9,18.6,54.4,53.7,29.7,33.1,34.8,38.2,186,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,W,18, 85_67 ,9.3
Saint Mary's,33,11_5,25_8,114.0,98.8,14.9,17.7,51.9,50.7,38.8,34.0,30.8,28.0,41,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,W,30, 90_60 ,16.2
Pepperdine,32,8_8,16_16,107.7,103.4,17.4,19.0,48.4,50.3,35.1,38.1,33.0,34.7,128,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,W,12, 89_77 ,4.4
San Francisco,33,9_7,22_12,108.1,97.0,17.3,18.5,52.2,47.7,33.5,37.6,29.4,31.9,66,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,W,17, 71_54 ,0.8
BYU,31,13_3,24_8,115.9,96.0,15.5,18.2,54.8,50.8,41.9,30.3,23.4,27.9,17,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,L,-13, 91_78 ,-4.4
San Diego,31,2_14,9_23,93.9,98.8,20.2,17.9,45.9,51.1,30.6,31.9,31.4,31.9,226,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,W,35, 94_59 ,9.8
Saint Mary's,33,11_5,25_8,114.0,98.8,14.9,17.7,51.9,50.7,38.8,34.0,30.8,28.0,41,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,W,10, 86_76 ,2.8
San Francisco,33,9_7,22_12,108.1,97.0,17.3,18.5,52.2,47.7,33.5,37.6,29.4,31.9,66,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,W,4, 81_77 ,3.6
Saint Mary's,33,11_5,25_8,114.0,98.8,14.9,17.7,51.9,50.7,38.8,34.0,30.8,28.0,41,Gonzaga,33,15_1,31_2,121.3,94.3,15.3,18.4,57.4,47.4,38.6,32.0,38.8,21.8,3,W,18, 84_66 ,5.2
Indiana St.,29,11_7,18_12,105.8,100.0,16.9,19.1,49.3,52.3,37.5,31.8,32.3,33.5,110,Dayton,31,18_0,29_2,119.5,93.4,18.0,18.8,62.3,45.1,37.1,33.0,33.9,30.9,4,W,5, 86_81 ,4.0
Charleston Southern,30,7_11,14_18,95.8,108.6,18.8,18.6,48.9,53.8,31.8,33.7,25.3,28.8,312,Dayton,31,18_0,29_2,119.5,93.4,18.0,18.8,62.3,45.1,37.1,33.0,33.9,30.9,4,W,29, 90_61 ,10.7
Nebraska Omaha,31,9_7,16_16,102.2,107.3,17.0,16.0,49.4,51.5,34.0,36.1,27.6,29.5,223,Dayton,31,18_0,29_2,119.5,93.4,18.0,18.8,62.3,45.1,37.1,33.0,33.9,30.9,4,W,25, 93_68 ,13.2
Georgia,31,5_13,16_16,108.7,100.1,20.1,17.9,54.5,52.1,30.1,32.0,33.6,31.5,88,Dayton,31,18_0,29_2,119.5,93.4,18.0,18.8,62.3,45.1,37.1,33.0,33.9,30.9,4,W,19, 80_61 ,15.0
Virginia Tech,32,7_13,16_16,103.3,98.1,14.6,17.6,48.1,48.6,35.2,32.2,22.9,26.1,118,Dayton,31,18_0,29_2,119.5,93.4,18.0,18.8,62.3,45.1,37.1,33.0,33.9,30.9,4,W,27, 89_62 ,10.8
Houston Baptist,29,4_16,4_25,103.5,121.3,21.4,16.7,48.3,58.4,36.4,38.4,38.0,36.7,334,Dayton,31,18_0,29_2,119.5,93.4,18.0,18.8,62.3,45.1,37.1,33.0,33.9,30.9,4,W,31, 99_68 ,5.2
Saint Mary's,33,11_5,25_8,114.0,98.8,14.9,17.7,51.9,50.7,38.8,34.0,30.8,28.0,41,Dayton,31,18_0,29_2,119.5,93.4,18.0,18.8,62.3,45.1,37.1,33.0,33.9,30.9,4,W,10, 78_68 ,13.1
Drake,32,8_10,20_14,102.7,101.0,19.2,17.9,51.3,46.3,34.9,37.2,30.4,30.5,152,Dayton,31,18_0,29_2,119.5,93.4,18.0,18.8,62.3,45.1,37.1,33.0,33.9,30.9,4,W,31, 78_47 ,7.4
North Texas,29,14_4,20_11,111.6,100.3,20.6,20.7,54.6,47.8,37.5,35.5,29.4,38.8,69,Dayton,31,18_0,29_2,119.5,93.4,18.0,18.8,62.3,45.1,37.1,33.0,33.9,30.9,4,W,13, 71_58 ,11.3
